,total
306,0.02291394751518965
307,0.022923361510038376
308,0.0229177912697196
309,0.02286297604441643
310,0.022798939608037472
311,0.023083765618503095
312,0.023086985759437084
313,0.022915467992424964
314,0.02279633320868015
315,0.022824176214635374
316,0.02284596152603626
317,0.022827557846903802
318,0.022827825136482717
319,0.022901866212487222
320,0.02280373275279999
321,0.022779817506670953
322,0.022913614101707936
323,0.022908076643943787
324,0.022818025760352613
325,0.022761734575033186
326,0.02270514816045761
327,0.022718869149684906
328,0.022798843495547772
329,0.02294512465596199
330,0.022834862023591994
331,0.022775975987315178
332,0.023011645302176476
333,0.022797484137117862
334,0.022803550027310847
335,0.0228036530315876
336,0.022684232145547868
337,0.02295921929180622
338,0.022961624898016453
339,0.022907511703670023
340,0.02283342257142067
341,0.022765611298382282
342,0.02292650006711483
343,0.022933879308402537
344,0.022820251993834972
345,0.02305474355816841
346,0.02282957695424557
347,0.022756140492856503
348,0.022702307999134065
349,0.022922384552657604
350,0.02283988259732723
351,0.02287943009287119
352,0.022793215699493885
353,0.022655358910560607
354,0.022726577520370484
355,0.022705899178981782
356,0.02289664335548878
357,0.022831516899168493
358,0.022741553373634815
359,0.022688149847090243
360,0.02265853211283684
361,0.022711453959345818
362,0.02271758336573839
363,0.022817188687622548
364,0.022857921943068505
365,0.022690093889832497
366,0.022750459052622317
367,0.022868185117840768
368,0.02277817577123642
369,0.022661807574331762
370,0.02259899489581585
371,0.02259185127913952
372,0.022593671269714833
373,0.02268892452120781
374,0.022840384393930435
375,0.02282410580664873
376,0.022662617079913617
377,0.022647140175104143
378,0.02269786559045315
379,0.022542981989681722
380,0.022631709463894367
381,0.022662503458559514
382,0.022616985812783243
383,0.022579639218747616
384,0.022604179196059705
385,0.02260361909866333
386,0.022724224254488945
387,0.022651518881320953
388,0.02271520346403122
389,0.022767243161797523
390,0.022782347165048122
391,0.022762857750058173
392,0.022727493196725845
393,0.022764737717807293
394,0.02272904049605131
395,0.022621184587478638
396,0.02261314745992422
397,0.022574497386813164
398,0.022663609124720097
399,0.02266695573925972
400,0.022640710324048997
401,0.02260871008038521
402,0.022564031556248663
403,0.022581718303263186
404,0.022599587216973305
405,0.022582736797630787
406,0.022558273747563362
407,0.022698278352618218
408,0.02301758825778961
409,0.022874660044908523
410,0.022777066007256506
411,0.02265887651592493
412,0.022625177539885043
413,0.02267569676041603
414,0.022587435133755208
415,0.02262685038149357
416,0.022659069485962392
417,0.022599842958152296
418,0.02266835533082485
419,0.022571956366300584
420,0.02262214757502079
421,0.022623266465961932
422,0.022562503814697266
423,0.02249247469007969
424,0.02246509362012148
425,0.022489632666110992
426,0.02267997581511736
427,0.022623955458402633
428,0.02255283184349537
429,0.022489399276673795
430,0.02249634191393852
431,0.022477895580232145
432,0.022481745295226573
433,0.022588388249278068
434,0.022536356933414936
435,0.02264252919703722
436,0.022637788951396943
437,0.022594892606139182
438,0.02261414136737585
439,0.022632822580635547
440,0.022666240856051446
441,0.0225908562541008
442,0.022592202201485632
443,0.022613516449928282
444,0.022524216584861277
445,0.022471917048096656
446,0.02249403316527605
447,0.02253062780946493
448,0.02264113463461399
449,0.022506905347108842
450,0.02253797147423029
451,0.0225604273378849
452,0.02250735405832529
453,0.022439034283161165
454,0.022438968531787395
455,0.02268998008221388
456,0.0226290175691247
457,0.02250524051487446
458,0.02246650345623493
459,0.022429432533681393
460,0.022422466427087784
461,0.02236732318997383
462,0.022520200721919535
463,0.022506465017795563
464,0.02244556471705437
465,0.022466022334992886
466,0.02250312715768814
467,0.022438444942235947
468,0.022626329585909842
469,0.022477356530725957
470,0.022362327948212624
471,0.02246241830289364
472,0.022837404161691666
473,0.022815029509365557
474,0.022606914676725865
475,0.022661943547427656
476,0.022677375562489034
477,0.022574717365205287
478,0.022539917565882205
479,0.022432400658726693
480,0.02243657298386097
481,0.02243915218859911
482,0.02237514276057482
483,0.022351461835205554
484,0.02235862221568823
485,0.022345037944614888
486,0.022743106260895728
487,0.02265752349048853
488,0.022906289622187614
489,0.02266245074570179
490,0.022542374581098555
491,0.022411038540303706
492,0.022323977574706076
493,0.02243927661329508
494,0.022615041956305502
495,0.022714965231716632
496,0.022581129148602486
497,0.02245265934616327
498,0.022475796937942504
499,0.022525665536522865
500,0.022481771744787694
501,0.02241061646491289
502,0.022628803737461567
503,0.02263089120388031
504,0.02249986808747053
505,0.022524860873818397
506,0.02252692300826311
507,0.022446017526090146
508,0.02244950272142887
509,0.02252863384783268
510,0.02241004481911659
511,0.022394275479018688
512,0.022445936128497122
513,0.022368059493601322
514,0.02234228253364563
515,0.02231102529913187
516,0.022292536310851575
517,0.02227756939828396
518,0.022312888130545615
519,0.022343839704990386
520,0.022429913096129895
521,0.02241259962320328
522,0.02244874555617571
523,0.022476833872497083
524,0.02248220853507519
525,0.022432898916304112
526,0.022281795740127563
527,0.022327993437647818
528,0.022400726191699506
529,0.02229690384119749
530,0.02227323576807976
531,0.02235830668359995
532,0.022270425967872143
533,0.022482936456799506
534,0.022468716837465763
535,0.022335425950586796
536,0.0222707187756896
537,0.02223094869405031
538,0.022313476353883744
539,0.02239287309348583
540,0.022713694907724857
541,0.022409171983599662
542,0.022300993092358112
543,0.022316042706370352
544,0.022760327160358428
545,0.022499541752040386
546,0.02238514181226492
547,0.022281052172183992
548,0.022332525439560415
549,0.022307320684194564
550,0.022356054559350014
551,0.022354399040341377
552,0.022431953437626363
553,0.022405578196048735
554,0.022308957017958164
555,0.0222485788166523
556,0.022306501306593417
557,0.02227903250604868
558,0.02230430580675602
559,0.02238594349473715
560,0.02227531112730503
561,0.02225898914039135
562,0.02225975226610899
563,0.02235224228352308
564,0.022400800324976444
565,0.022451437078416348
566,0.022380295768380166
567,0.022386721707880496
568,0.022407390736043455
569,0.02233164254575968
570,0.0222669817507267
571,0.02232624255120754
572,0.02226687464863062
573,0.022334253787994383
574,0.022295617498457432
575,0.02227646391838789
576,0.02232042122632265
577,0.0223084369674325
578,0.022273199819028377
579,0.022271299734711647
580,0.022295852936804295
581,0.022513032704591752
582,0.022402288764715193
583,0.02225783485919237
584,0.02227165400981903
585,0.022329194843769072
586,0.022289939038455487
587,0.022184125147759914
588,0.022207426279783248
589,0.022195947542786598
590,0.02218153849244118
591,0.022219185158610343
592,0.022458664886653424
593,0.022415746562182905
594,0.022277891263365747
595,0.02222577892243862
596,0.02222949806600809
597,0.022254608944058417
598,0.02218179889023304
599,0.022180607728660106
600,0.022277576476335527
601,0.02225852869451046
602,0.02220090813934803
603,0.022175261192023753
604,0.022210755757987498
605,0.022192388586699963
606,0.02223513461649418
607,0.022456760890781878
608,0.02233047168701887
609,0.02224491462111473
610,0.022357693314552306
611,0.022273826785385607
612,0.022266396135091782
613,0.022134386003017426
614,0.02209669165313244
615,0.02213296331465244
616,0.0220924973487854
617,0.022080282866954803
618,0.02217056564986706
619,0.022091640904545785
620,0.022192511707544327
621,0.022344498336315154
622,0.022313742339611052
623,0.022239037230610846
624,0.022387689724564553
625,0.022241859510540963
626,0.02220618836581707
627,0.02218297515064478
628,0.022170211374759673
629,0.02236546725034714
630,0.02239534314721823
631,0.022251286171376707
632,0.022213038057088852
633,0.0221912931650877
634,0.022117563150823118
635,0.02211296521127224
636,0.022282172366976737
637,0.022258955240249633
638,0.02213962860405445
639,0.0221556069329381
640,0.022145387530326844
641,0.022099299356341362
642,0.022193049266934394
643,0.022190163284540175
644,0.022304539382457734
645,0.022221248038113116
646,0.022130365669727325
647,0.022085576318204403
648,0.02212903518229723
649,0.022087784484028816
650,0.022120235860347746
651,0.022173695638775824
652,0.022128349356353282
653,0.02219083160161972
654,0.02211736384779215
655,0.022137412428855897
656,0.022139812633395196
657,0.02213967964053154
658,0.02217129785567522
659,0.02223395127803087
660,0.022179193049669265
661,0.022076843492686748
662,0.022165851667523384
663,0.022128812037408352
664,0.022114336676895618
665,0.022070952318608762
666,0.022041448764503
667,0.02209101840853691
668,0.022059100307524206
669,0.022080087289214134
670,0.022059816867113113
671,0.022104701213538646
672,0.022073294036090374
673,0.022054272517561913
674,0.02205078098922968
675,0.021977089159190655
676,0.022084891051054
677,0.02205727118998766
678,0.022129079699516295
679,0.022119924426078796
680,0.022008203156292438
681,0.022114081494510173
682,0.022111975029110907
683,0.02245227210223675
684,0.0223225811496377
685,0.022246497683227062
686,0.02214129325002432
687,0.022185947559773923
688,0.02213366739451885
689,0.022137463465332984
690,0.02231144029647112
691,0.022248736396431924
692,0.022212618216872215
693,0.022176136262714863
694,0.022175590321421624
695,0.02213026862591505
696,0.02203537281602621
697,0.022054377757012845
698,0.02200502287596464
699,0.022033880837261675
700,0.02206439059227705
701,0.02208790872246027
702,0.02213713601231575
703,0.022068508714437485
704,0.022053400240838527
705,0.022008583322167395
706,0.021987993270158768
707,0.02204305101186037
708,0.02203921563923359
709,0.022047822549939155
710,0.022188056074082852
711,0.022116539999842644
712,0.02224134877324104
713,0.02210716065019369
714,0.022061645239591598
715,0.022228246554732323
716,0.02215851452201605
717,0.022067010775208472
718,0.021994683146476745
719,0.022001446411013603
720,0.022031725198030472
721,0.022069767862558366
722,0.02213024441152811
723,0.021998694725334646
724,0.021996278129518033
725,0.022003539279103278
726,0.022067213803529738
727,0.022113102488219738
728,0.022069541923701762
729,0.022239086218178272
